5.253562927246093750e-01
4.754641056060791016e-01
4.742791354656219482e-01
4.785857200622558594e-01
5.995546579360961914e-01
8.951960206031799316e-01
9.038693308830261230e-01
9.233360886573791504e-01
9.115613102912902832e-01
9.384866952896118164e-01
9.530635476112365723e-01
9.617654681205749512e-01
9.774603843688964844e-01
9.841876626014709473e-01
9.814876317977905273e-01
9.910153746604919434e-01
9.840416312217712402e-01
9.646257758140563965e-01
9.900725483894348145e-01
9.851469397544860840e-01
9.852566719055175781e-01
9.893946647644042969e-01
9.843342900276184082e-01
9.886540770530700684e-01
9.892606139183044434e-01
9.871368408203125000e-01
9.833956360816955566e-01
9.891825914382934570e-01
9.885448813438415527e-01
9.854264259338378906e-01
