4.843591153621673584e-01
5.289654135704040527e-01
5.244830846786499023e-01
4.764275848865509033e-01
4.757698774337768555e-01
5.462304949760437012e-01
6.691752672195434570e-01
7.607840895652770996e-01
8.343017101287841797e-01
8.819523453712463379e-01
9.091036319732666016e-01
9.291265606880187988e-01
9.483096003532409668e-01
9.493260979652404785e-01
9.761677384376525879e-01
9.820115566253662109e-01
9.857928752899169922e-01
9.882667064666748047e-01
9.893198609352111816e-01
9.793332815170288086e-01
9.539126753807067871e-01
9.889756441116333008e-01
9.818864464759826660e-01
9.881257414817810059e-01
9.875485301017761230e-01
9.903277754783630371e-01
9.867750406265258789e-01
9.874514341354370117e-01
9.887118935585021973e-01
9.885187745094299316e-01
